대학,모집단위,적용학년도,자료상태,구분,핵심과목,권장과목,추가조건,출처기관,출처명,출처URL,발표일,비고,검색키워드
경희대,응용화학과,2028,2028 공식자료,화학,"대수, 미적분Ⅰ, 확률과 통계, 미적분Ⅱ, 화학, 물질과 에너지, 화학 반응의 세계","기하, 물리학, 생명과학, [역학과 에너지, 전자기와 양자 중 1과목]",,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 화학,응용화학과|응용화학|화학
경희대,원자력공학과,2028,2028 공식자료,재료/화공·고분자·에너지,"대수, 미적분Ⅰ, 확률과 통계, 미적분Ⅱ, 기하, 물리학, 화학, 물질과 에너지, 역학과 에너지","전자기와 양자, 화학 반응의 세계",,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 재료/화공·고분자·에너지,원자력공학과|원자력공학|재료/화공·고분자·에너지
경희대,신소재공학과,2028,2028 공식자료,재료/화공·고분자·에너지,"대수, 미적분Ⅰ, 확률과 통계, 미적분Ⅱ, 기하, 물리학, 화학, 물질과 에너지, 역학과 에너지","전자기와 양자, 화학 반응의 세계",,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 재료/화공·고분자·에너지,신소재공학과|신소재공학|재료/화공·고분자·에너지|신소재|재료공학
경희대,화학공학과,2028,2028 공식자료,재료/화공·고분자·에너지,"대수, 미적분Ⅰ, 확률과 통계, 물리학, 화학, 미적분Ⅱ, 물질과 에너지, 화학 반응의 세계","기하, 전자기와 양자, 역학과 에너지",,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 재료/화공·고분자·에너지,화학공학과|화학공학|재료/화공·고분자·에너지
경희대,생물학과,2028,2028 공식자료,생명과학·환경/생활과학/농림,"대수, 미적분Ⅰ, 확률과 통계, 화학, 생명과학, 세포와 물질대사, 생물과 유전","미적분Ⅱ, 물리학",,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 생명과학·환경/생활과학/농림,생물학과|생물학|생명과학·환경/생활과학/농림
경희대,스마트팜과학과,2028,2028 공식자료,생명과학·환경/생활과학/농림,"대수, 미적분Ⅰ, 확률과 통계, 화학, 생명과학, 세포와 물질대사, 생물과 유전","미적분Ⅱ, 물리학",,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 생명과학·환경/생활과학/농림,스마트팜과학과|스마트팜과학|생명과학·환경/생활과학/농림
경희대,식품영양학과,2028,2028 공식자료,생명과학·환경/생활과학/농림,"대수, 미적분Ⅰ, 확률과 통계, 화학, 생명과학, 세포와 물질대사, 생물과 유전","미적분Ⅱ, 물질과 에너지, 화학 반응의 세계",,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 생명과학·환경/생활과학/농림,식품영양학과|식품영양학|생명과학·환경/생활과학/농림
경희대,식품생명공학과,2028,2028 공식자료,생명과학·환경/생활과학/농림,"대수, 미적분Ⅰ, 확률과 통계, 화학, 생명과학, 세포와 물질대사, 생물과 유전","미적분Ⅱ, 물질과 에너지, 화학 반응의 세계",,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 생명과학·환경/생활과학/농림,식품생명공학과|식품생명공학|생명과학·환경/생활과학/농림|생명공학|바이오공학|바이오
경희대,유전생명공학과,2028,2028 공식자료,생명과학·환경/생활과학/농림,"대수, 미적분Ⅰ, 확률과 통계, 화학, 생명과학, 세포와 물질대사, 생물과 유전","미적분Ⅱ, 물질과 에너지, 화학 반응의 세계",,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 생명과학·환경/생활과학/농림,유전생명공학과|유전생명공학|생명과학·환경/생활과학/농림|생명공학|바이오공학|바이오
경희대,환경학및환경공학과,2028,2028 공식자료,생명과학·환경/생활과학/농림,"대수, 미적분Ⅰ, 확률과 통계, 화학, 생명과학, 세포와 물질대사, 생물과 유전","미적분Ⅱ, 물질과 에너지, 화학 반응의 세계",,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 생명과학·환경/생활과학/농림,환경학및환경공학과|환경학및환경공학|생명과학·환경/생활과학/농림
경희대,융합바이오·신소재공학과,2028,2028 공식자료,생명과학·환경/생활과학/농림,"대수, 미적분Ⅰ, 확률과 통계, 화학, 생명과학, 세포와 물질대사, 생물과 유전, 물질과 에너지, 화학 반응의 세계",미적분Ⅱ,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 생명과학·환경/생활과학/농림,융합바이오·신소재공학과|융합바이오·신소재공학|생명과학·환경/생활과학/농림|신소재공학|신소재|재료공학
경희대,지리학과,2028,2028 공식자료,천문·지구,"대수, 미적분Ⅰ, 확률과 통계, 지구과학",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 천문·지구,지리학과|지리학|천문·지구
경희대,우주과학과,2028,2028 공식자료,천문·지구,"대수, 미적분Ⅰ, 확률과 통계, 미적분Ⅱ, 물리학, 화학, 지구과학, 역학과 에너지, 전자기와 양자","기하, [지구시스템과학, 행성우주과학 중 1과목]",,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 천문·지구,우주과학과|우주과학|천문·지구
경희대,의예과,2028,2028 공식자료,의학,"대수, 미적분Ⅰ, 확률과 통계, 미적분Ⅱ, 화학, 생명과학, [물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전 중 3과목]",물리학,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 의학,의예과|의학|의대|의예
경희대,한의예과,2028,2028 공식자료,의학,"대수, 미적분Ⅰ, 확률과 통계, 미적분Ⅱ, 화학, 생명과학, 세포와 물질대사, 생물의 유전","물리학, [물질과 에너지, 화학 반응의 세계 중 1과목]",,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 의학,한의예과|의학|의대|의예
경희대,치의예과,2028,2028 공식자료,의학,"대수, 미적분Ⅰ, 확률과 통계, 미적분Ⅱ, 화학, 생명과학, 세포와 물질대사, 생물의 유전","물리학, [물질과 에너지, 화학 반응의 세계 중 1과목]",,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 의학,치의예과|의학|의대|의예
경희대,약학과,2028,2028 공식자료,약학,"대수, 미적분Ⅰ, 확률과 통계, 미적분Ⅱ, 화학, 생명과학, [물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전 중 3과목]",물리학,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 약학,약학과|약학|약대
경희대,한약학과,2028,2028 공식자료,약학,"대수, 미적분Ⅰ, 확률과 통계, 미적분Ⅱ, 화학, 생명과학, [물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전 중 3과목]",물리학,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 약학,한약학과|한약학|약학|약대
경희대,약과학과,2028,2028 공식자료,약학,"대수, 미적분Ⅰ, 확률과 통계, 미적분Ⅱ, 화학, 생명과학, [물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전 중 3과목]",물리학,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 약학,약과학과|약과학|약학
경희대,간호학과,2028,2028 공식자료,간호/보건,"대수, 미적분Ⅰ,확률과 통계,생명과학,세포와 물질대사,생물의 유전","미적분Ⅱ, 화학, 물질과 에너지, 화학 반응의 세계",,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 간호/보건,간호학과|간호학|간호/보건|간호
고려대,생명과학부,2028,2028 공식자료,생명과학대학,,"미적분Ⅱ, 물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전",과학 교과 권장 과목 중 2과목 이상 권장,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 생명과학대학,생명과학부|생명과|생명과학대학
고려대,생명공학부,2028,2028 공식자료,생명과학대학,,"미적분Ⅱ, 물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전",과학 교과 권장 과목 중 2과목 이상 권장,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 생명과학대학,생명공학부|생명공|생명과학대학|생명공학|바이오공학|바이오
고려대,식품공학과,2028,2028 공식자료,생명과학대학,,"미적분Ⅱ, 물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전",과학 교과 권장 과목 중 2과목 이상 권장,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 생명과학대학,식품공학과|식품공학|생명과학대학
고려대,환경생태공학부,2028,2028 공식자료,생명과학대학,,"미적분Ⅱ, 물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전",과학 교과 권장 과목 중 2과목 이상 권장,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 생명과학대학,환경생태공학부|환경생태공|생명과학대학
고려대,수학과,2028,2028 공식자료,이과대학,,"미적분Ⅱ, 기하",,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 이과대학,수학과|수학|이과대학
고려대,물리학과,2028,2028 공식자료,이과대학,,"미적분Ⅱ, 역학과 에너지, 전자기와 양자",,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 이과대학,물리학과|물리학|이과대학
고려대,화학과,2028,2028 공식자료,이과대학,,"미적분Ⅱ, 물질과 에너지, 화학 반응의 세계",,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 이과대학,화학과|화학|이과대학
고려대,지구환경과학과,2028,2028 공식자료,이과대학,,"미적분Ⅱ, 지구시스템과학, 행성우주과학",,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 이과대학,지구환경과학과|지구환경과학|이과대학
고려대,공과대학 (전공자율선택제),2028,2028 공식자료,공과대학,,"미적분Ⅱ, 역학과 에너지, 전자기와 양자, 물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전",과학 교과 권장 과목 중 2과목 이상 권장,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 공과대학,공과대학 (전공자율선택제)|공과대학
